#SEARCH PARAMETERS:
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: PURE_FF_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	0
#use_upper_bound_in_rp:	1
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate
satellite.pddl.3p_2a_1d.0,pfile7,6,1,20,0.25,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_2a_1d.0,pfile8,6,1,24,0.125,0.052,0.03,0.01,0,0.012,1
satellite.pddl.3p_2a_1d.0,pfile9,6,1,31,0.25,0.092,0,0.07,0.01,0.012,1
satellite.pddl.3p_2a_1d.0,pfile10,6,1,32,0.125,0.102,0.02,0.07,0,0.012,1
satellite.pddl.3p_2a_2d.0,pfile1,7,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_2d.0,pfile1,7,2,8,0.125,0.024,0,0,0,0.024,1
satellite.pddl.3p_2a_2d.0,pfile2,7,1,12,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_2d.0,pfile2,7,2,12,0.125,0.024,0,0,0,0.024,0.98
satellite.pddl.3p_2a_2d.0,pfile3,7,1,12,0.09375,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_2d.0,pfile4,7,1,18,0.0625,0.022,0,0,0.01,0.012,1
satellite.pddl.3p_2a_2d.0,pfile4,7,2,18,0.09375,0.044,0,0.01,0.01,0.024,0.925
satellite.pddl.3p_2a_2d.0,pfile4,7,3,18,0.125,0.066,0,0.02,0.01,0.036,0.901639
satellite.pddl.3p_2a_2d.0,pfile5,7,1,16,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_2a_2d.0,pfile5,7,2,16,0.09375,0.054,0,0.03,0,0.024,0.955882
satellite.pddl.3p_2a_2d.0,pfile5,7,3,18,0.125,0.086,0.01,0.03,0.01,0.036,0.885965
satellite.pddl.3p_2a_2d.0,pfile6,7,1,17,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.3p_2a_2d.0,pfile6,7,2,17,0.09375,0.054,0.02,0,0.01,0.024,0.985714
satellite.pddl.3p_2a_2d.0,pfile6,7,3,17,0.125,0.076,0.02,0.01,0.01,0.036,0.962617
satellite.pddl.3p_2a_2d.0,pfile7,7,1,20,0.0625,0.032,0.02,0,0,0.012,1
satellite.pddl.3p_2a_2d.0,pfile7,7,2,20,0.125,0.074,0.03,0.02,0,0.024,0.987805
satellite.pddl.3p_2a_2d.0,pfile8,7,1,24,0.0625,0.062,0.02,0.03,0,0.012,1
satellite.pddl.3p_2a_2d.0,pfile8,7,2,22,0.125,0.114,0.03,0.06,0,0.024,0.93
satellite.pddl.3p_2a_2d.0,pfile9,7,1,27,0.0625,0.082,0.01,0.05,0.01,0.012,1
satellite.pddl.3p_2a_2d.0,pfile9,7,2,27,0.125,0.174,0.03,0.11,0.01,0.024,0.887097
satellite.pddl.3p_2a_2d.0,pfile10,7,1,24,0.0625,0.092,0.03,0.05,0,0.012,1
satellite.pddl.3p_2a_2d.0,pfile10,7,2,24,0.125,0.184,0.07,0.09,0,0.024,0.941748
satellite.pddl.3p_2a_3d.0,pfile1,8,1,4,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_3d.0,pfile2,8,1,6,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_3d.0,pfile3,8,1,6,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_3d.0,pfile4,8,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_3d.0,pfile4,8,2,9,0.125,0.024,0,0,0,0.024,0.9
satellite.pddl.3p_2a_3d.0,pfile5,8,1,12,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_3d.0,pfile6,8,1,9,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_3d.0,pfile7,8,1,11,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_3d.0,pfile8,8,1,12,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_2a_3d.0,pfile9,8,1,15,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_2a_3d.0,pfile10,8,1,21,0.015625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.3p_2a_3d.0,pfile10,8,2,19,0.03125,0.084,0.01,0.05,0,0.024,0.920455
satellite.pddl.3p_2a_4d.0,pfile1,9,1,7,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_4d.0,pfile2,9,1,11,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_4d.0,pfile3,9,1,10,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_4d.0,pfile4,9,1,15,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_4d.0,pfile5,9,1,13,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_4d.0,pfile6,9,1,18,0.0078125,0.022,0.01,0,0,0.012,1
satellite.pddl.3p_2a_4d.0,pfile7,9,1,20,0.0078125,0.042,0,0.02,0.01,0.012,1
satellite.pddl.3p_2a_4d.0,pfile8,9,1,21,0.0078125,0.052,0,0.04,0,0.012,1
satellite.pddl.3p_2a_4d.0,pfile9,9,1,24,0.0078125,0.072,0,0.06,0,0.012,1
satellite.pddl.3p_2a_4d.0,pfile10,9,1,29,0.0078125,0.122,0.02,0.09,0,0.012,1
satellite.pddl.3p_2a_5d.0,pfile1,9,1,5,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_5d.0,pfile2,9,1,11,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_5d.0,pfile3,9,1,7,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_5d.0,pfile4,9,1,15,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_5d.0,pfile5,9,1,13,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_2a_5d.0,pfile6,9,1,18,0.015625,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_2a_5d.0,pfile6,9,2,14,0.0625,0.054,0.01,0.02,0,0.024,0.902778
satellite.pddl.3p_2a_5d.0,pfile7,9,1,21,0.015625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.3p_2a_5d.0,pfile7,9,2,18,0.0625,0.074,0.01,0.04,0,0.024,0.940476
satellite.pddl.3p_2a_5d.0,pfile8,9,1,21,0.015625,0.062,0.03,0.02,0,0.012,1
satellite.pddl.3p_2a_5d.0,pfile9,9,1,24,0.015625,0.082,0.03,0.02,0.02,0.012,1
satellite.pddl.3p_2a_5d.0,pfile10,9,1,28,0.015625,0.132,0.03,0.08,0.01,0.012,1
satellite.pddl.3p_3a_0d.0,pfile1,6,1,9,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_0d.0,pfile2,6,1,20,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_0d.0,pfile3,6,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_0d.0,pfile4,6,1,22,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_3a_0d.0,pfile5,6,1,14,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_0d.0,pfile6,6,1,20,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_3a_0d.0,pfile7,6,1,20,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.3p_3a_0d.0,pfile8,6,1,24,0.125,0.052,0.01,0.03,0,0.012,1
satellite.pddl.3p_3a_0d.0,pfile9,6,1,38,0.0625,0.122,0,0.11,0,0.012,1
satellite.pddl.3p_3a_0d.0,pfile9,6,2,43,0.125,0.274,0.01,0.24,0,0.024,0.981651
satellite.pddl.3p_3a_0d.0,pfile10,6,1,31,0.0625,0.072,0.02,0.04,0,0.012,1
satellite.pddl.3p_3a_0d.0,pfile10,6,2,43,0.125,0.224,0.03,0.17,0,0.024,0.936709
satellite.pddl.3p_3a_1d.0,pfile1,7,1,6,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_1d.0,pfile2,7,1,11,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_3a_1d.0,pfile3,7,1,9,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_1d.0,pfile4,7,1,18,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_3a_1d.0,pfile5,7,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_1d.0,pfile6,7,1,14,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_3a_1d.0,pfile7,7,1,21,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.3p_3a_1d.0,pfile8,7,1,23,0.125,0.042,0,0.02,0.01,0.012,1
satellite.pddl.3p_3a_1d.0,pfile9,7,1,27,0.125,0.052,0,0.04,0,0.012,1
satellite.pddl.3p_3a_1d.0,pfile10,7,1,28,0.125,0.062,0,0.05,0,0.012,1
satellite.pddl.3p_3a_2d.0,pfile1,8,1,8,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_2d.0,pfile2,8,1,13,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_2d.0,pfile3,8,1,10,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_2d.0,pfile4,8,1,20,0.015625,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_3a_2d.0,pfile4,8,2,22,0.03125,0.044,0,0.02,0,0.024,0.990476
satellite.pddl.3p_3a_2d.0,pfile5,8,1,14,0.0234375,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_3a_2d.0,pfile6,8,1,18,0.015625,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_3a_2d.0,pfile7,8,1,23,0.015625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.3p_3a_2d.0,pfile8,8,1,28,0.0078125,0.082,0.03,0.04,0,0.012,1
satellite.pddl.3p_3a_2d.0,pfile8,8,2,32,0.015625,0.204,0.08,0.1,0,0.024,0.959302
satellite.pddl.3p_3a_2d.0,pfile9,8,1,32,0.0078125,0.132,0.03,0.08,0.01,0.012,1
satellite.pddl.3p_3a_2d.0,pfile9,8,2,35,0.015625,0.494,0.19,0.27,0.01,0.024,0.69863
satellite.pddl.3p_3a_2d.0,pfile10,8,1,37,0.015625,0.172,0.03,0.13,0,0.012,1
satellite.pddl.3p_3a_3d.0,pfile1,9,1,6,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_3a_3d.0,pfile1,9,2,6,0.0625,0.034,0,0.01,0,0.024,0.961538
satellite.pddl.3p_3a_3d.0,pfile2,9,1,10,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_3d.0,pfile3,9,1,9,0.03125,0.022,0,0,0.01,0.012,1
satellite.pddl.3p_3a_3d.0,pfile4,9,1,14,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_3a_3d.0,pfile5,9,1,12,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_3d.0,pfile5,9,2,12,0.0625,0.044,0,0.02,0,0.024,0.806452
satellite.pddl.3p_3a_3d.0,pfile6,9,1,13,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_3d.0,pfile7,9,1,16,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_3a_3d.0,pfile8,9,1,18,0.03125,0.042,0.01,0.01,0.01,0.012,1
satellite.pddl.3p_3a_3d.0,pfile9,9,1,19,0.03125,0.072,0.01,0.05,0,0.012,1
satellite.pddl.3p_3a_3d.0,pfile10,9,1,22,0.03125,0.082,0.02,0.05,0,0.012,1
satellite.pddl.3p_3a_4d.0,pfile1,10,1,5,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_4d.0,pfile2,10,1,7,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_4d.0,pfile3,10,1,7,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_4d.0,pfile4,10,1,16,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_4d.0,pfile5,10,1,14,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_3a_4d.0,pfile6,10,1,11,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_4d.0,pfile7,10,1,17,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_3a_4d.0,pfile8,10,1,18,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_3a_4d.0,pfile9,10,1,15,0.0625,0.032,0,0.01,0.01,0.012,1
satellite.pddl.3p_3a_4d.0,pfile10,10,1,14,0.0625,0.032,0.01,0.01,0,0.012,1
satellite.pddl.3p_3a_5d.0,pfile1,10,1,8,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_5d.0,pfile2,10,1,12,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_5d.0,pfile3,10,1,12,0.0078125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_5d.0,pfile4,10,1,18,0.0078125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_5d.0,pfile4,10,2,17,0.015625,0.114,0,0.09,0,0.024,0.658915
satellite.pddl.3p_3a_5d.0,pfile5,10,1,16,0.0078125,0.012,0,0,0,0.012,1
satellite.pddl.3p_3a_5d.0,pfile6,10,1,17,0.0078125,0.022,0.01,0,0,0.012,1
satellite.pddl.3p_3a_5d.0,pfile7,10,1,20,0.0078125,0.032,0,0.01,0.01,0.012,1
satellite.pddl.3p_3a_5d.0,pfile7,10,2,19,0.015625,0.064,0,0.03,0.01,0.024,0.870968
satellite.pddl.3p_3a_5d.0,pfile8,10,1,23,0.0078125,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_3a_5d.0,pfile8,10,2,13,0.015625,0.264,0.07,0.16,0.01,0.024,0.653659
satellite.pddl.3p_3a_5d.0,pfile9,10,1,25,0.0078125,0.052,0.01,0.03,0,0.012,1
satellite.pddl.3p_3a_5d.0,pfile10,10,1,25,0.015625,0.052,0.01,0.03,0,0.012,1
satellite.pddl.3p_3a_5d.0,pfile10,10,2,14,0.03125,0.294,0.04,0.22,0.01,0.024,0.391167
satellite.pddl.3p_4a_0d.0,pfile1,7,1,11,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_0d.0,pfile2,7,1,13,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_0d.0,pfile3,7,1,15,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_0d.0,pfile4,7,1,20,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.3p_4a_0d.0,pfile5,7,1,15,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.3p_4a_0d.0,pfile6,7,1,17,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_4a_0d.0,pfile7,7,1,23,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_4a_0d.0,pfile8,7,1,33,0.03125,0.082,0,0.07,0,0.012,1
satellite.pddl.3p_4a_0d.0,pfile9,7,1,35,0.03125,0.102,0.01,0.08,0,0.012,1
satellite.pddl.3p_4a_0d.0,pfile10,7,1,32,0.0625,0.082,0.01,0.06,0,0.012,1
satellite.pddl.3p_4a_1d.0,pfile1,8,1,7,0.015625,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_4a_1d.0,pfile1,8,2,7,0.0625,0.194,0.01,0.16,0,0.024,0.755118
satellite.pddl.3p_4a_1d.0,pfile2,8,1,12,0.015625,0.022,0.01,0,0,0.012,1
satellite.pddl.3p_4a_1d.0,pfile2,8,2,13,0.0625,0.034,0.01,0,0,0.024,0.894737
satellite.pddl.3p_4a_1d.0,pfile3,8,1,10,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_1d.0,pfile3,8,2,10,0.0625,0.404,0.04,0.33,0.01,0.024,0.804348
satellite.pddl.3p_4a_1d.0,pfile4,8,1,19,0.015625,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_4a_1d.0,pfile4,8,2,20,0.0625,0.044,0,0.02,0,0.024,0.958678
satellite.pddl.3p_4a_1d.0,pfile5,8,1,15,0.03125,0.022,0,0,0.01,0.012,1
satellite.pddl.3p_4a_1d.0,pfile6,8,1,16,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_4a_1d.0,pfile7,8,1,20,0.015625,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_4a_1d.0,pfile7,8,2,21,0.0625,0.064,0.01,0.03,0,0.024,0.902985
satellite.pddl.3p_4a_1d.0,pfile8,8,1,22,0.015625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.3p_4a_1d.0,pfile8,8,2,26,0.0625,0.954,0.14,0.72,0.07,0.024,0.754328
satellite.pddl.3p_4a_1d.0,pfile9,8,1,32,0.015625,0.072,0.01,0.03,0.02,0.012,1
satellite.pddl.3p_4a_1d.0,pfile9,8,2,28,0.0625,0.164,0.02,0.1,0.02,0.024,0.877451
satellite.pddl.3p_4a_1d.0,pfile10,8,1,49,0.015625,0.182,0.02,0.15,0,0.012,1
satellite.pddl.3p_4a_1d.0,pfile10,8,2,42,0.0625,0.364,0.04,0.26,0.04,0.024,0.812658
satellite.pddl.3p_4a_2d.0,pfile1,9,1,10,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_2d.0,pfile2,9,1,9,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_2d.0,pfile3,9,1,13,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_2d.0,pfile4,9,1,14,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_2d.0,pfile5,9,1,12,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_4a_2d.0,pfile6,9,1,13,0.03125,0.022,0.01,0,0,0.012,1
satellite.pddl.3p_4a_2d.0,pfile7,9,1,32,0.03125,0.092,0.02,0.06,0,0.012,1
satellite.pddl.3p_4a_2d.0,pfile8,9,1,24,0.03125,0.082,0.02,0.05,0,0.012,1
satellite.pddl.3p_4a_2d.0,pfile9,9,1,26,0.03125,0.102,0.03,0.06,0,0.012,1
satellite.pddl.3p_4a_2d.0,pfile10,9,1,30,0.03125,0.132,0.02,0.1,0,0.012,1
satellite.pddl.3p_4a_3d.0,pfile1,9,1,11,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_3d.0,pfile2,9,1,17,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_4a_3d.0,pfile3,9,1,17,0.0625,0.022,0,0,0.01,0.012,1
satellite.pddl.3p_4a_3d.0,pfile4,9,1,20,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_4a_3d.0,pfile5,9,1,97,0.0625,0.252,0.04,0.2,0,0.012,1
satellite.pddl.3p_4a_3d.0,pfile6,9,1,33,0.03125,0.052,0,0.04,0,0.012,1
satellite.pddl.3p_4a_3d.0,pfile7,9,1,22,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_4a_3d.0,pfile8,9,1,28,0.03125,0.092,0,0.08,0,0.012,1
satellite.pddl.3p_4a_3d.0,pfile9,9,1,37,0.03125,0.202,0.03,0.15,0.01,0.012,1
satellite.pddl.3p_4a_3d.0,pfile10,9,1,42,0.03125,0.222,0.02,0.19,0,0.012,1
satellite.pddl.3p_4a_4d.0,pfile1,11,1,7,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_4d.0,pfile2,11,1,12,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_4d.0,pfile3,11,1,10,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_4d.0,pfile4,11,1,15,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_4d.0,pfile5,11,1,13,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_4d.0,pfile6,11,1,16,0.015625,0.022,0,0,0.01,0.012,1
satellite.pddl.3p_4a_4d.0,pfile7,11,1,19,0.015625,0.042,0,0.02,0.01,0.012,1
satellite.pddl.3p_4a_4d.0,pfile8,11,1,21,0.0078125,0.052,0.01,0.03,0,0.012,1
satellite.pddl.3p_4a_4d.0,pfile9,11,1,24,0.0078125,0.082,0,0.06,0.01,0.012,1
satellite.pddl.3p_4a_4d.0,pfile10,11,1,29,0.0078125,0.122,0.03,0.08,0,0.012,1
satellite.pddl.3p_4a_5d.0,pfile1,11,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_5d.0,pfile2,11,1,13,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_5d.0,pfile3,11,1,12,0.03125,0.022,0,0,0.01,0.012,1
satellite.pddl.3p_4a_5d.0,pfile4,11,1,18,0.0078125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_4a_5d.0,pfile5,11,1,14,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_4a_5d.0,pfile6,11,1,20,0.0078125,0.022,0.01,0,0,0.012,1
satellite.pddl.3p_4a_5d.0,pfile7,11,1,25,0.00390625,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_4a_5d.0,pfile7,11,2,24,0.015625,0.084,0.01,0.05,0,0.024,0.80303
satellite.pddl.3p_4a_5d.0,pfile8,11,1,24,0.0078125,0.042,0.01,0.02,0,0.012,1
satellite.pddl.3p_4a_5d.0,pfile9,11,1,29,0.00390625,0.072,0.02,0.04,0,0.012,1
satellite.pddl.3p_4a_5d.0,pfile10,11,1,28,0.0078125,0.072,0.02,0.04,0,0.012,1
satellite.pddl.3p_5a_0d.0,pfile1,8,1,6,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_0d.0,pfile2,8,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_0d.0,pfile3,8,1,9,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_0d.0,pfile4,8,1,18,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_0d.0,pfile5,8,1,15,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_5a_0d.0,pfile6,8,1,14,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_5a_0d.0,pfile7,8,1,18,0.0625,0.042,0,0.03,0,0.012,1
satellite.pddl.3p_5a_0d.0,pfile8,8,1,19,0.0625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.3p_5a_0d.0,pfile9,8,1,21,0.0625,0.062,0.01,0.04,0,0.012,1
satellite.pddl.3p_5a_0d.0,pfile10,8,1,38,0.03125,0.182,0.04,0.12,0.01,0.012,1
satellite.pddl.3p_5a_1d.0,pfile1,9,1,8,0.0078125,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_1d.0,pfile2,9,1,12,0.0078125,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_1d.0,pfile3,9,1,10,0.0078125,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_1d.0,pfile4,9,1,16,0.0078125,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_1d.0,pfile5,9,1,14,0.0078125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_5a_1d.0,pfile6,9,1,15,0.0078125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_5a_1d.0,pfile7,9,1,18,0.0078125,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_5a_1d.0,pfile8,9,1,20,0.0078125,0.052,0,0.04,0,0.012,1
satellite.pddl.3p_5a_1d.0,pfile9,9,1,20,0.0078125,0.052,0.01,0.03,0,0.012,1
satellite.pddl.3p_5a_1d.0,pfile10,9,1,24,0.0078125,0.102,0.03,0.06,0,0.012,1
satellite.pddl.3p_5a_2d.0,pfile1,10,1,9,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_2d.0,pfile2,10,1,14,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_2d.0,pfile3,10,1,11,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_2d.0,pfile4,10,1,32,0.015625,0.042,0.02,0.01,0,0.012,1
satellite.pddl.3p_5a_2d.0,pfile5,10,1,30,0.015625,0.052,0,0.04,0,0.012,1
satellite.pddl.3p_5a_2d.0,pfile6,10,1,44,0.015625,0.102,0.01,0.08,0,0.012,1
satellite.pddl.3p_5a_2d.0,pfile7,10,1,41,0.015625,0.122,0.02,0.09,0,0.012,1
satellite.pddl.3p_5a_2d.0,pfile8,10,1,46,0.015625,0.182,0.02,0.15,0,0.012,1
satellite.pddl.3p_5a_2d.0,pfile9,10,1,39,0.015625,0.142,0.03,0.1,0,0.012,1
satellite.pddl.3p_5a_2d.0,pfile10,10,1,64,0.015625,0.382,0.04,0.32,0.01,0.012,1
satellite.pddl.3p_5a_3d.0,pfile1,11,1,8,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_3d.0,pfile2,11,1,12,0.0078125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_5a_3d.0,pfile3,11,1,12,0.015625,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_5a_3d.0,pfile4,11,1,18,0.0078125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_5a_3d.0,pfile5,11,1,16,0.0078125,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_5a_3d.0,pfile6,11,1,17,0.0078125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_5a_3d.0,pfile7,11,1,20,0.0078125,0.032,0,0.02,0,0.012,1
satellite.pddl.3p_5a_3d.0,pfile8,11,1,24,0.0078125,0.062,0.01,0.03,0.01,0.012,1
satellite.pddl.3p_5a_3d.0,pfile9,11,1,27,0.0078125,0.082,0.01,0.05,0.01,0.012,1
satellite.pddl.3p_5a_3d.0,pfile10,11,1,24,0.0078125,0.082,0.04,0.03,0,0.012,1
satellite.pddl.3p_5a_4d.0,pfile1,12,1,8,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_4d.0,pfile2,12,1,15,0.0078125,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_4d.0,pfile2,12,2,12,0.03125,0.024,0,0,0,0.024,0.887097
satellite.pddl.3p_5a_4d.0,pfile3,12,1,10,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.3p_5a_4d.0,pfile4,12,1,20,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_5a_4d.0,pfile5,12,1,13,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_5a_4d.0,pfile6,12,1,20,0.015625,0.022,0,0.01,0,0.012,1
satellite.pddl.3p_5a_4d.0,pfile7,12,1,23,0.0078125,0.042,0.01,0.02,0,0.012,1
satellite.pddl.3p_5a_4d.0,pfile7,12,2,20,0.03125,0.094,0.02,0.05,0,0.024,0.956989
satellite.pddl.3p_5a_4d.0,pfile8,12,1,25,0.0078125,0.062,0.01,0.04,0,0.012,1
satellite.pddl.3p_5a_4d.0,pfile8,12,2,30,0.03125,0.314,0.11,0.15,0.03,0.024,0.703571
satellite.pddl.3p_5a_4d.0,pfile9,12,1,32,0.015625,0.102,0.05,0.03,0.01,0.012,1
satellite.pddl.3p_5a_4d.0,pfile10,12,1,32,0.0078125,0.132,0.02,0.09,0.01,0.012,1
satellite.pddl.3p_5a_5d.0,pfile1,12,1,8,0.0078125,0.012,0,0,0,0.012,1
